"LOB","EDW_MEMBER_CK","MEMBER_MEDICAID_ID","MEMBER_KEY","MEMBER_NAME","MEMBER_SEX","MEMBER_DOB","MEMBER_ADDRESS_1","MEMBER_ADDRESS_2","MEMBER_CITY","MEMBER_STATE","MEMBER_ZIP","MEMBER_COUNTY","MEMBER_REGION","MEMBER_PRIMARY_PHONE","MEMBER_HOME_PHONE","MEMBER_CELL_PHONE","MEMBER_LANGUAGE","MEMBER_ELIG_START_DT","MEMBER_ELIG_END_DT","MEMBER_ACTIVE_IND","PCP_IRS_NBR","PCP_IRS_NAME","PCP_NPI","PCP_PROV_KEY","PCP_FIRST_NAME","PCP_LAST_NAME","PCP_ADDRESS1","PCP_ADDRESS2","PCP_CITY","PCP_STATE","PCP_ZIP","PCP_PHONE","PCP_FAX"
"MEDICAID","296172171","484041701154","GAU6637065707","NICHOLAS WALKER","M","2017-11-10","1472 PIEDMONT TER","","MANNINGBOROUGH","GA","30149","HARALSON","ATLANTA","8564185419","","","English","2026-03-01","9999-12-31","Y","435496197","ROME FAMILY HEALTHCARE CENTER","8657935096","GAP26749337992-5370","JENNIFER","SCOTT","2804 OAK BLVD","","PAULMOUTH","GA","30110","3264728524","5669115539"
"MEDICAID","406852747","636553451155","GAU9689161936","JUSTIN R HOBBS","F","2001-04-18","8354 PINE PL","","YATESBURY","GA","30117","CARROLL","ATLANTA","5758165203","","","English","2025-08-01","9999-12-31","Y","547681207","TEMPLE FAMILY HEALTHCARE CENTER","1156514352","GAP30020939415-4821","DAVID","SMITH","1555 SUNSET RD","","CHARLESLAND","GA","30110","7792696066","7403738289"
"MEDICAID","259232141","142089787820","GAU2590833028","JOSEPH ROBERSON","F","2016-09-05","1687 BROOK TER","","DOMINIQUETON","GA","30134","CARROLL","ATLANTA","7468084357","","","English","2025-05-01","9999-12-31","Y","570843777","ATLANTA MEDICAL ASSOCIATES","8071374389","GAP11347750293-9095","KEITH","DAVIS","5008 CEDAR DR","Apt 497","WEST WANDA","GA","30134","4357925291","3772663631"
"MEDICAID","572678639","940505325315","GAU2336702106","LAURA K PERRY","F","2019-04-06","4448 LAKE CT","","MARYMOUTH","GA","30161","CARROLL","ATLANTA","2294905469","","","English","2025-05-01","9999-12-31","Y","435496197","BOWDON WELLNESS GROUP","8657935096","GAP26749337992-5370","MARK","NICHOLSON","8705 VALLEY TER","","EAST CARMEN","GA","30110","3465418922","5783548942"
"MEDICAID","914761793","294434536264","GAU2070392939","JOHN A MCCULLOUGH","F","1991-06-21","9461 PARK ST","","PORT BRENDAVIEW","GA","30176","CARROLL","ATLANTA","2507371764","","","English","2021-05-01","9999-12-31","Y","570843777","BOWDON FAMILY HEALTHCARE CENTER","1556262169","GA835992-5463","DEREK","WRIGHT","3839 PEACHTREE RD","","SOUTH KATIELAND","GA","30312","7088706731","6782251127"
"MEDICAID","419244104","553893519151","GAU6015790568","ROBERT SMITH","M","2019-06-23","662 WASHINGTON RD","","PORT JENNIFERSHIRE","GA","30177","CARROLL","ATLANTA","8222711548","","","English","2025-12-01","9999-12-31","Y","457928658","CARROLLTON HEALTHCARE GROUP","1183855945","GAP23679103441-9882","JOSE","COBB","7280 SUNSET PL","","PORT ANGELA","GA","30134","2884229520",""
"MEDICAID","678520601","332731461620","GAU8045279751","ERIC BROOKS","F","2019-04-26","5470 PIEDMONT BLVD","","SOUTH FELICIASTAD","GA","30135","CARROLL","ATLANTA","2056266339","","","English","2025-12-01","9999-12-31","Y","457928658","ROME HEALTH PARTNERS","1183855945","GAP23679103441-9882","BROOKE","DAY","4442 WASHINGTON CT","","SOUTH JENNIFERMOUTH","GA","30134","8559343917",""
"MEDICAID","195508285","579256315184","GAU7003195562","LISA R WILKINS","F","1992-10-28","2444 OAK BLVD","","NEW DANIELBOROUGH","GA","30192","CARROLL","ATLANTA","6108279862","","","English","2025-04-01","9999-12-31","Y","891711931","ATLANTA FAMILY HEALTHCARE CENTER","3938771215","GA992685-6425","GEORGE","MARTIN","4579 MAIN BLVD","Ste 391","LAKE CHRIS","GA","30180","8904945694","4269981749"
"MEDICAID","420140913","741995487839","GAU8079199551","CAROL ROGERS","F","2019-09-07","7168 PINE WAY","","LARAVIEW","GA","30132","CARROLL","ATLANTA","2958179778","","","English","2025-06-01","9999-12-31","Y","435496197","BOWDON PRIMARY CARE ASSOCIATES","8657935096","GAP26749337992-5370","JOHN","KELLY","7991 PEACHTREE PL","","JORDANHAVEN","GA","30110","5083654830","2422827623"
"MEDICAID","767399743","839945357318","GAU4939782630","SUSAN W HANEY","M","2019-06-18","3699 OAK DR","","EAST JOSHUAHAVEN","GA","30131","CARROLL","ATLANTA","9184214083","","","English","2025-04-01","9999-12-31","Y","435496197","BREMEN PRIMARY CARE ASSOCIATES","8657935096","GAP26749337992-5370","EDGAR","FIELDS","270 FOREST HWY","","EAST LAUREN","GA","30110","4565325288","8863573173"
"MEDICAID","781475436","209061143102","GAU3659134833","JOHN BELTRAN","F","2019-05-09","2049 AZALEA WAY","","ANNABOROUGH","GA","30125","CARROLL","ATLANTA","3952877513","","","English","2025-05-01","9999-12-31","Y","435496197","VILLA RICA PRIMARY CARE ASSOCIATES","8657935096","GAP26749337992-5370","HEATHER","LIN","2075 AZALEA PKWY","","WEBBCHESTER","GA","30110","6173677807","5479644222"
"MEDICAID","942806691","202081258769","GAU8130624080","JAMES NEWMAN","M","2019-07-04","4190 PARK BLVD","","HESSTON","GA","30114","CARROLL","ATLANTA","6818033759","","","English","2025-05-01","9999-12-31","Y","587865728","BOWDON WELLNESS GROUP","1916803122","GA128543-7651","KIM","HOBBS","349 VALLEY BLVD","","JENKINSSTAD","GA","30180","8929837677","5404141616"
"MEDICAID","305665551","304038090010","GAU4910381139","MARIA SOLIS","F","2019-08-24","6083 BROOK DR","","LAKE ROBERTFORT","GA","30163","HARALSON","ATLANTA","5985945719","","","English","2025-05-01","9999-12-31","Y","455326707","BREMEN HEALTH SERVICES INC","2584546397","GAP22977386255-9354","BRIAN","CARPENTER","2691 BROOK LN","Ste 260","GAILSIDE","GA","30180","5806806186","4235715335"
"MEDICAID","872392801","703906851077","GAU1742504317","BECKY ANDERSON","F","2019-11-15","3958 MAIN TER","","JENNIFERSHIRE","GA","30169","CARROLL","ATLANTA","2179804893","","","English","2025-05-01","9999-12-31","Y","435496197","VILLA RICA MEDICAL CENTER","8657935096","GAP26749337992-5370","ANTHONY","OWENS","1651 PARK PL","","WALKERSIDE","GA","30110","4912112494","5708518603"
"MEDICAID","974111614","294220263414","GAU9910241391","DAISY E MADDEN","M","2019-12-24","541 BROOK RD","","NANCYVILLE","GA","30120","CARROLL","ATLANTA","9242498322","","","English","2025-05-01","9999-12-31","Y","587865728","TEMPLE MEDICAL ASSOCIATES","1916803122","GA128543-7651","JAMES","VASQUEZ","5535 AZALEA HWY","","COLONHAVEN","GA","30180","6753691718","7898515901"
"MEDICAID","511456785","381809394829","GAU7449232951","GLENN STRONG","F","2018-08-08","643 AZALEA WAY","","LISASTAD","GA","30157","CARROLL","ATLANTA","5552026517","","","English","2025-08-01","9999-12-31","Y","267643495","VILLA RICA PRIMARY CARE ASSOCIATES","5893819980","GA402024-1388","SETH","THOMAS","5883 CEDAR DR","","MATTHEWMOUTH","TX","78550","8215165668","7934933432"
"MEDICAID","944041189","784053293474","GAU8976397225","ZACHARY KIM","F","2017-03-26","3721 SUNSET AVE","","JUSTINFURT","GA","30128","CARROLL","ATLANTA","7777881443","","","English","2024-11-01","9999-12-31","Y","435496197","CARROLLTON PRIMARY CARE ASSOCIATES","8657935096","GAP26749337992-5370","SHARON","ROBERTS","880 HIGHLAND LN","","PORT REBEKAHHAVEN","GA","30110","2044401786","4963323584"
"MEDICAID","548004312","423852556129","GAU8148394378","CORY OWEN","F","2017-07-10","7090 CHURCH LN","","JOHNSTONPORT","GA","30192","CARROLL","ATLANTA","8716405556","","","English","2026-03-01","9999-12-31","Y","435496197","BREMEN HEALTH SERVICES INC","8657935096","GAP26749337992-5370","GEORGE","NEWMAN","1790 MAGNOLIA RD","","DOMINGUEZPORT","GA","30110","3532226280","5287559302"
"MEDICAID","607256688","112020796267","GAU9474013095","WILLIAM WELCH","M","2019-04-01","2403 PEACHTREE BLVD","","PORT CHRISTOPHER","GA","30104","CARROLL","ATLANTA","2217282889","","","English","2025-05-01","9999-12-31","Y","927198509","ATLANTA PRIMARY CARE ASSOCIATES","7483729565","GA113459-4555","DONNA","PAGE","2644 RIVER WAY","","NEW JESSICATOWN","GA","30297","5638165657","6579853118"
"MEDICAID","890668342","388382141124","GAU7541793435","KRISTEN S CAMERON","F","2019-10-11","4453 BROOK WAY","","KIRBYSTAD","GA","30145","CARROLL","ATLANTA","2615848330","","","English","2025-06-01","9999-12-31","Y","435496197","BOWDON HEALTH PARTNERS","8657935096","GAP26749337992-5370","EVAN","SAMPSON","9373 HILL DR","","GONZALEZFORT","GA","30110","3403126103","9873368159"
"MEDICAID","803491350","824811786662","GAU6904035280","COURTNEY GREEN","F","2019-05-28","7842 PARK AVE","","ANDERSONMOUTH","GA","30183","CARROLL","ATLANTA","3122582713","","","English","2025-06-01","9999-12-31","Y","435496197","VILLA RICA HEALTH SERVICES INC","8657935096","GAP26749337992-5370","EILEEN","MORRIS","7859 ELM ST","","GREENMOUTH","GA","30110","3082107797","5244671453"
"MEDICAID","636599636","273829688289","GAU4186628723","ANGELA W FRY","M","2019-05-19","2051 SUNSET PKWY","","NEW ALAN","GA","30178","PAULDING","ATLANTA","6528387157","","4246511260","English","2025-10-07","9999-12-31","Y","608635713","ATLANTA HEALTH SERVICES INC","8072273191","GAP10644419251-1305","MASON","JONES","9499 RIDGE TER","","LAKE ROBERT","GA","30125","6819025219","7526471820"
"MEDICAID","579668161","836719607967","GAU6423101863","JAMES A DAVIS","F","2019-08-20","9142 WASHINGTON CT","","NORTH ROBERTLAND","GA","30161","HARALSON","ATLANTA","5783001289","","","English","2025-06-01","9999-12-31","Y","435496197","MARIETTA MEDICAL ASSOCIATES","8657935096","GAP26749337992-5370","DANIELLE","SIMON","6564 HIGHLAND AVE","","GRIFFITHBURGH","GA","30110","4313963212","7555023670"
"MEDICAID","237185582","618839448929","GAU8508790710","SAMUEL FULLER","M","2019-12-24","9417 RIDGE ST","","HARRISPORT","GA","30152","PAULDING","ATLANTA","5338193657","","","English","2025-06-01","9999-12-31","Y","331875543","CARROLLTON HEALTH SERVICES INC","1184849571","GAP11008465348-4397","MARY","HARMON","2748 HIGHLAND TER","","FRANCISVILLE","GA","30120","2594273002","5483196127"
"MEDICAID","336755065","579436284242","GAU2074868458","BRITTNEY JOHNSON","M","2010-02-06","1014 AZALEA LN","","CARPENTERPORT","GA","30155","PAULDING","ATLANTA","2267537266","","","English","2026-03-01","9999-12-31","Y","405238577","TEMPLE PRIMARY CARE ASSOCIATES","7216320172","GAP35732949972-6966","ASHLEY","GILLESPIE","5983 FOREST PL","","SOUTH CAMERON","GA","30132","8422091262","7498241286"
"MEDICAID","115515775","255594271698","GAU8771211255","JASMINE KNAPP","M","2010-08-20","3440 FOREST PKWY","","BRENDABURY","GA","30117","PAULDING","ATLANTA","5364209172","","","English","2026-03-01","9999-12-31","Y","405238577","ROME SURGICAL SPECIALISTS","7216320172","GAP35732949972-6966","JENNIFER","SIMMONS","8793 DOGWOOD AVE","","SOUTH KYLE","GA","30132","9446026363","5873524107"
"MEDICAID","114320652","937433245892","GAU9132936528","CHRISTIAN B REYES","F","2019-10-15","6688 VALLEY DR","","EMILYCHESTER","GA","30104","HARALSON","ATLANTA","4967935448","","","English","2025-06-01","9999-12-31","Y","331875543","ATLANTA MEDICAL CENTER","7071133515","GA978609-2496","JESUS","BERRY","9764 MAPLE AVE","","HOLTBERG","GA","30165","3583973496","7555019907"
"MEDICAID","219247836","569640877992","GAU8518057232","JULIA ANDERSON","F","2019-01-06","3181 CEDAR CT","","NEW JEREMY","GA","30167","PAULDING","ATLANTA","5629076855","","","English","2025-06-29","9999-12-31","Y","551525544","ROME MEDICAL ASSOCIATES","2605714601","GAP15516928090-9695","JERRY","GARCIA","1749 PIEDMONT BLVD","Unit 463","LAKE THERESABURGH","GA","30134","2662984754","4283104314"
"MEDICAID","891708234","854083995328","GAU3355532264","SHAWN T WELCH","F","2012-10-06","7119 LINCOLN DR","","SOUTH JOSHUA","GA","30139","CARROLL","ATLANTA","9297454206","","","English","2025-07-02","9999-12-31","Y","591798244","BREMEN MEDICAL CENTER","7480672621","GA405991-0917","EVAN","MCKEE","9506 MAPLE TER","","PORT JENNIFER","GA","30067","3664521231","3862817786"
"MEDICAID","181036607","941506329115","GAU5216270961","MICHAEL J ALLEN","F","2019-08-03","4225 CEDAR BLVD","","HIGGINSTON","GA","30101","CARROLL","ATLANTA","8083922394","","","English","2025-07-01","9999-12-31","Y","435496197","ROME MEDICAL ASSOCIATES","8226367589","GA306763-3348","MARCUS","REID","7369 HIGHLAND BLVD","","PARKERSHIRE","GA","30117","4919583724","2407213643"
"MEDICAID","913452918","815480398378","GAU8469316027","RACHAEL C PHILLIPS","M","2018-03-02","8730 PARK PKWY","","NORTH SEANMOUTH","GA","30156","CARROLL","ATLANTA","7375738120","","","English","2025-11-01","9999-12-31","Y","435496197","VILLA RICA FAMILY HEALTHCARE CENTER","8657935096","GAP26749337992-5370","OSCAR","GARNER","7017 VALLEY RD","","JENNIFERCHESTER","GA","30110","5135152160","6605697824"
"MEDICAID","438808968","668848680231","GAU3842464517","AMANDA SANCHEZ","F","2014-06-08","6558 PINE PL","","EAST FELICIAPORT","GA","30166","CARROLL","ATLANTA","5949506443","","","English","2025-03-01","9999-12-31","Y","587865728","CARROLLTON MEDICAL GROUP OF","1916803122","GA128543-7651","DAISY","GONZALEZ","1888 MAPLE AVE","","LAKE MEGAN","GA","30180","4857862680","9869292345"
"MEDICAID","308040387","265335359390","GAU4271742611","KIMBERLY HARTMAN","F","2018-11-20","3783 BROOK BLVD","","SHANELAND","GA","30135","CARROLL","ATLANTA","4627785026","","","English","2025-03-01","9999-12-31","Y","587865728","ATLANTA HEALTHCARE GROUP","1916803122","GA128543-7651","TODD","BARR","7407 DOGWOOD BLVD","","LAKE JOHNBERG","GA","30180","6633149126","4135732634"
"MEDICAID","572639871","258729641917","GAU9376820850","KAYLEE HOPKINS","M","2019-08-25","3590 LAKE HWY","","NORTH MELISSA","GA","30191","PAULDING","ATLANTA","4616739356","","","English","2025-07-01","9999-12-31","Y","237724831","ROME MEDICAL ASSOCIATES","2787666169","GAP95316751979-8046","ROBERT","RAYMOND","3406 HIGHLAND HWY","","MATTHEWVILLE","GA","30122","7953904322","8169981393"
"MEDICAID","610233971","805777240684","GAU6354043998","JOSHUA T DONOVAN","M","2019-09-16","2896 PINE LN","","ANITALAND","GA","30151","CARROLL","ATLANTA","3083517722","","","English","2025-07-01","9999-12-31","Y","435496197","ATLANTA HEALTHCARE GROUP","8657935096","GAP26749337992-5370","BRIANNA","OLIVER","6937 FOREST ST","","EAST ERICA","GA","30110","4468664706","6118274840"
"MEDICAID","198201405","816392351000","GAU1017625029","COURTNEY LITTLE","F","2019-12-04","9499 WASHINGTON AVE","","GLENNBURY","GA","30132","HARALSON","ATLANTA","7297619420","","","English","2025-07-01","9999-12-31","Y","691427384","ROME SURGICAL SPECIALISTS","3778040372","GA100712-8405","PATRICIA","RAMOS","3822 CHURCH ST","","WEST DONNALAND","GA","30110","8298003153","2346778960"
"MEDICAID","998516215","349323242168","GAU3902842755","BETH GARCIA","M","2019-04-16","580 LINCOLN DR","","JENNIFERBERG","GA","30101","PAULDING","ATLANTA","9493271118","","","English","2025-11-01","9999-12-31","Y","474484192","MARIETTA FAMILY MEDICINE","4730091132","GAP94400840046-2958","HEATHER","FREEMAN","9308 MAIN AVE","Ste 331","GARYSTAD","GA","30240","9375794293","7178321174"
"MEDICAID","843876934","710500259703","GAU9517033612","STEPHEN CARLSON","F","2019-12-27","7726 PIEDMONT PKWY","","LAKE JASON","GA","30197","CARROLL","ATLANTA","6808427158","","","English","2025-08-01","9999-12-31","Y","435496197","BREMEN WELLNESS GROUP","8226367589","GA306763-3348","JOSHUA","WILLIAMS","3846 ELM CT","","WEST MELISSA","GA","30117","5779749997","9485598351"
"MEDICAID","848129717","715384798374","GAU5322393747","DANIEL CAMPBELL","M","2019-06-05","872 MAIN PL","","LAKE AMANDA","GA","30114","CARROLL","ATLANTA","9218424904","","","English","2025-07-01","9999-12-31","Y","501272947","VILLA RICA HEALTH SERVICES INC","1591157429","GA825425-4124","JILL","CUEVAS","1734 CHURCH CT","","SUSANMOUTH","GA","30108","3076022597",""
"MEDICAID","980724547","739058531070","GAU3965959008","PATRICIA M DAVIS","M","2019-10-18","9570 RIVER BLVD","","MARQUEZFURT","GA","30142","HARALSON","ATLANTA","3802602325","","","English","2026-02-01","9999-12-31","Y","891711931","BREMEN MEDICAL ASSOCIATES","3938771215","GA992685-6425","LAUREN","ESTES","1473 CHURCH ST","Apt 450","WEST JEFFERYBOROUGH","GA","30180","8029863743","2313223089"
"MEDICAID","445902990","630788720645","GAU6042706793","TROY WARD","F","2019-09-08","3402 HIGHLAND ST","","BERRYSIDE","GA","30156","CARROLL","ATLANTA","8126751652","","","English","2025-07-01","9999-12-31","Y","435496197","VILLA RICA HEALTHCARE GROUP","8657935096","GAP26749337992-5370","JUSTIN","GARCIA","3786 HILL DR","","WEST BRUCE","GA","30110","2163977865","8846971028"
"MEDICAID","504511743","863097679595","GAU6552858232","MARY MYERS","F","2019-03-05","3350 AZALEA CT","","LAKE JAREDBERG","GA","30157","CARROLL","ATLANTA","8434231374","","","English","2025-12-21","9999-12-31","Y","237724831","VILLA RICA WELLNESS GROUP","1977572779","GA974207-6055","RACHEL","ROBERTSON","1218 LINCOLN PKWY","","ARROYOSHIRE","OK","73126","5697715488","7197192094"
"MEDICAID","900265468","648356718459","GAU9515573069","TRAVIS JOHNSON","M","2019-01-26","183 HIGHLAND DR","","MCCLUREFURT","GA","30137","PAULDING","ATLANTA","7028429605","","","English","2025-07-01","9999-12-31","Y","435496197","ROME HEALTH PARTNERS","6565231850","GA277132-3183","AMANDA","HARMON","4338 BROOK TER","","NORTH MICHAEL","GA","30117","3179581923","7057867624"
"MEDICAID","695282225","949432666960","GAU6248291330","CHARLES CHUNG","F","2019-11-25","3131 LINCOLN DR","","DANAFORT","GA","30152","CARROLL","ATLANTA","3236757943","","","English","2025-07-01","9999-12-31","Y","892980267","BREMEN HEALTH SERVICES INC","3215793610","GA191099-2333","TAMMY","WATTS","2505 ELM TER","","EAST JOHNLAND","GA","31901","6695653137","4652723054"
"MEDICAID","949051959","994712266942","GAU9758651427","CHARLES M MCDANIEL","M","2017-02-05","2029 PEACHTREE HWY","","PORT CHRISTOPHERHAVEN","GA","30149","CARROLL","ATLANTA","3314553831","","","English","2025-02-01","9999-12-31","Y","435496197","ROME FAMILY HEALTHCARE CENTER","8657935096","GAP26749337992-5370","MICHELLE","MORRISON","705 LINCOLN PKWY","","BRITTANYBERG","GA","30110","7348392360","2507586213"
"MEDICAID","369103783","276676939181","GAU1329930678","NICHOLAS EDWARDS","M","2019-06-13","8805 CHURCH DR","","LAKE JESSICA","GA","30117","HARALSON","ATLANTA","5345439701","","","English","2025-07-01","9999-12-31","Y","435496197","CARROLLTON MEDICAL ASSOCIATES","5970594459","GAP11123509778-8710","MIRANDA","TERRY","2380 AZALEA PL","","WEST BETHANY","GA","30117","9518782074","3165011691"
"MEDICAID","306158549","113671625667","GAU6127035463","REBEKAH STOKES","M","2009-12-26","8739 HIGHLAND LN","","PORT ALICIAMOUTH","GA","30114","PAULDING","ATLANTA","7573162390","","","English","2024-06-14","9999-12-31","Y","435496197","CARROLLTON HEALTH PARTNERS","8657935096","GAP26749337992-5370","STEPHEN","LYNCH","8076 PIEDMONT HWY","","NEW JOHN","GA","30110","8576403410","6512212507"
"MEDICAID","527846326","840978258754","GAU8943135958","HECTOR SMITH","F","2019-12-28","6532 PEACHTREE AVE","","LAKE PAMELAVIEW","GA","30176","CARROLL","ATLANTA","8629582905","","","English","2025-08-01","9999-12-31","Y","435496197","ATLANTA HEALTH SERVICES INC","5164605943","GA104671-0619","SARAH","SMITH","1854 LAKE AVE","","SOUTH BRUCE","TX","78539","6133162816","5798551536"
"MEDICAID","290049616","659050370033","GAU8522366978","GUY R BRADLEY","F","1992-01-18","2096 PARK HWY","","LAKE SHARONFORT","GA","30178","CARROLL","ATLANTA","3699558206","","","English","2025-07-02","9999-12-31","Y","891711931","VILLA RICA HEALTHCARE GROUP","3938771215","GA992685-6425","JASON","DIXON","8390 SUNSET WAY","Ste 15","SOUTH TIMOTHYLAND","GA","30180","6932884607","3837244940"
"MEDICAID","887140160","841264175285","GAU5742776874","CATHERINE JOHNSON","M","2019-04-06","7977 MILL HWY","","NORTH VANESSAVILLE","GA","30189","CARROLL","ATLANTA","6746282613","","","English","2024-09-01","9999-12-31","Y","435496197","MARIETTA MEDICAL GROUP OF","5970594459","GAP11123509778-8710","CESAR","WALKER","546 FOREST PKWY","","CAROLINEFORT","GA","30117","3433684183","5559308452"
"MEDICAID","115863230","928368171400","GAU6814631817","THERESA CHANEY","M","2019-01-02","208 HIGHLAND CT","Unit 321","WEST SARAHVIEW","GA","30162","PAULDING","ATLANTA","5712979937","","","English","2025-08-01","9999-12-31","Y","710639354","VILLA RICA SURGICAL SPECIALISTS","9069912054","GA541284-9627","JOSHUA","HAHN","7719 ELM RD","","CARTERBURY","GA","30318","4069342308","2932081169"
"MEDICAID","363589428","393938177228","GAU6410174093","TIMOTHY MENDEZ","M","2019-05-25","3591 BROOK AVE","","PATRICKLAND","GA","30165","CARROLL","ATLANTA","2306609238","","","English","2025-08-01","9999-12-31","Y","611153475","VILLA RICA FAMILY MEDICINE","3898324507","GA400567-4419","ANDREA","BARRON","8723 PEACHTREE TER","","CUEVASVILLE","AZ","85006","6367149904","2866579197"
