AMISYS NUMBER,MEDICAID NUMBER,FIRST NAME,MIDDLE NAME,LAST NAME,MEMBER DOB,GENDER,MEMBER PHONE NUMBER,MEMBER ADDRESS LINE 1,MEMBER ADDRESS LINE 2,MEMBER CITY,MEMBER STATE,MEMBER ZIP,MPK NAME,ASSIGNED TIN NAME,ASSIGNED TIN,PCP FIRST NAME,PCP MIDDLE NAME,PCP LAST NAME,PCP NPI,PCP SPECIALTY,MEMBER MONTHS,LINE OF BUSINESS,PRODUCT,POPULATION HEALTH CATEGORY,PRIMARY RISK CATEGORY,RISK SCORE,TOTAL PCP CLAIMS,ALL ADMITS,ACUTE ADMITS,OP CLAIMS,ED VISITS,ED TO IP VISITS,SNF ADMITS,INNTWRK SPEC CLAIMS,OUTNTWRK SPEC CLAIMS,TOTAL BRAND RX COUNT,GENERIC RX COUNT,OTH CLAIMS,PREVENTABLE ADMITS,PREVENTABLE ED VISITS,MEMBER ELIG START MONTH,MEMBER MEDICAID START MONTH,MEMBER TYPE,EMAIL_ADDRESS
U3420230851,361990445,DAVID,,ARMSTRONG,2015-01-11,M,526-452-6216,7952 LINCOLN TER,,WALSHVILLE,IL,62204,ROCKFORD PRIMARY CARE ASSOCIATES,JOLIET HEALTH SERVICES,765625422,BRANDON,H,HERNANDEZ,3562574680,FAMILY PRACTICE,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,RX: ANTI-EMETIC TREATMENT,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202402,202402,,davidmorrow@example.org
U3383811928,358963061,JOSEPH,,JOHNSON,2018-08-07,F,531-850-6579,4310 RIDGE WAY,,HODGEVIEW,IL,60450,JOLIET INTEGRATED CARE,NAPERVILLE PHYSICIANS GROUP,507138208,KATHERINE,S,MARTINEZ,9151749231,PEDIATRICS,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,AUTISM & DEVELOPMENTAL DISORDE,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202403,202403,,
U1574704073,631647724,CAROL,,JONES,1977-01-07,F,322-522-5427,8919 PARK LN,,ZACHARYTOWN,IL,62651,ROCKFORD HEALTH PARTNERS,CHICAGO COMMUNITY HEALTH CENTER,465579400,KRISTEN,D,FUENTES,9872589012,FAMILY PRACTICE,2,MEDICAID,SSI NON - DUAL,OTHER MAJOR CHRONIC-AT RISK,RHEUMATOLOGY,0.52638,1,0,0,3,0,0,0,0,0,0,3,0,0,0,202311,202311,,
U7915982047,210809859,THERESA,,KEMP,2007-07-25,M,307-498-5065,7291 MAPLE BLVD,,JONESSIDE,IL,60690,ELGIN HEALTH SERVICES,SPRINGFIELD FAMILY HEALTHCARE CENTER,596828816,ERICA,,BARNETT,7379718476,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,MOOD DISORDER/DEPRESSION,0.51777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202508,202508,,
U1518468518,998760412,LOUIS,,SMITH,2015-11-25,M,631-255-5733,6469 CLARK RD,,MATHEWFURT,IL,62863,SPRINGFIELD MEDICAL CENTER,AURORA HEALTHCARE GROUP,765625422,ALEXANDER,G,THOMAS,1009772504,PHYSICIAN S ASSISTANT,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,EYEEARNOSETHROAT,0.47265,1,0,0,0,0,0,0,0,0,0,2,0,0,0,202311,202311,,nbrown@example.org
U3188117672,619483573,JEFFREY,,SKINNER,1974-03-15,F,445-760-9078,3615 OAK AVE,,MICHAELFURT,IL,60464,CICERO HEALTH PARTNERS,SPRINGFIELD HEALTHCARE GROUP,285045219,CHRISTOPHER,S,GONZALEZ,4359321841,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-AT RISK,GYNECOLOGY,0.46971,0,0,0,1,0,0,0,3,0,0,0,0,0,0,202506,202506,,mathewsmichael@example.com
U3684864837,774304810,ANDREW,,SHERMAN,2015-10-26,M,330-493-4854,6088 MAIN DR,,SOUTH LISABURGH,IL,60456,JOLIET MEDICAL GROUP,ROCKFORD FAMILY MEDICINE,452480039,KATHLEEN,,OLSON,1039480158,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,EYEEARNOSETHROAT,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U1131285151,254587420,MARK,,COOK,1971-12-05,F,202-753-9399,3592 HIGHLAND DR,,MELINDAVIEW,IL,62941,CICERO HEALTH PARTNERS,SPRINGFIELD PHYSICIANS GROUP,773093742,JESSICA,R,MOORE,6991966017,FAMILY PRACTICE,2,MEDICAID,SSI NON - DUAL,RARE HIGH COST COND-AT RISK,RX: ANTICOAGULANTS/ANTIPLATELE,2.36668,1,0,0,1,0,0,0,0,0,1,15,0,0,0,202311,202311,,
U8763147934,215997861,BRYCE,,WISE,1994-11-26,F,501-771-7625,1768 RIVER DR,,PORT KIMBERLY,IL,62816,JOLIET HEALTH PARTNERS,JOLIET INTEGRATED CARE,765625422,ADRIENNE,,CARTER,8753903604,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,SUBSTANCE USE DISORDER,0.26486,1,0,0,0,0,0,0,0,0,0,1,0,0,0,202509,202509,,florestyler@example.com
U3862043252,834659431,KEITH,,YATES,1968-05-13,M,948-233-7982,9928 CLARK LN,,LAKE JESSE,IL,62889,NAPERVILLE FAMILY HEALTHCARE CENTER,ROCKFORD COMMUNITY HEALTH CENTER,773093742,JEREMY,,LEWIS,3108273452,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,OTHER MAJOR CHRONIC-AT RISK,BMI: OBESITY,1.70659,0,0,0,0,0,0,0,1,0,0,7,0,0,0,202306,202306,,
U2299562201,768529748,JENNIFER,,HALL,1994-04-05,F,469-865-2947,7077 ELM TER,,LAKE JENNIFERVIEW,IL,60623,JOLIET WELLNESS GROUP,ELGIN MEDICAL ASSOCIATES,452480039,ZACHARY,,SHAW,7885606965,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,INFECTIOUSDISEASE,0.26486,0,0,0,0,0,0,0,0,0,0,2,0,0,0,202512,202512,,cookpatrick@example.org
U5738685110,321655625,MARGARET,,HOWARD,1968-01-08,F,505-507-3526,5980 VALLEY PL,,ANNETTESIDE,IL,62983,ROCKFORD HEALTH SERVICES,ELGIN PHYSICIANS GROUP,765625422,JOHN,P,JUAREZ,9652274099,PHYSICIAN S ASSISTANT,2,MEDICAID,MEDICAID EXPANSION,NOT YET CATEGORIZED,NOT ASSIGNED,0.95145,1,0,0,1,0,0,0,1,0,0,3,0,0,0,202305,202305,,xmiller@example.net
U9703790553,371163824,BRIANNA,,LANG,2013-08-09,F,571-964-1816,8142 WASHINGTON RD,,PORT JENNIFERMOUTH,IL,60658,ROCKFORD FAMILY MEDICINE,ELGIN WELLNESS GROUP,452480039,AMBER,,MOORE,1039480158,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,UROLOGY,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202502,202502,,byrdmarissa@example.com
U7662490635,175657170,CYNTHIA,,CUEVAS,1985-08-13,F,781-893-7253,5173 CEDAR WAY,,PORT MARYBOROUGH,IL,62929,PEORIA COMMUNITY HEALTH CENTER,NAPERVILLE PHYSICIANS GROUP,773093742,STEFANIE,J,WHITE,9019859095,PHYSICIAN S ASSISTANT,2,MEDICAID,MEDICAID,COMPLEX-CANCER,CANCER,10.51932,1,0,0,4,0,0,0,4,0,4,25,1,0,0,202502,202502,,erice@example.net
U1751525758,613992967,MARK,,DIAZ,1979-08-23,F,792-396-5066,2332 PINE AVE,,GIBSONSHIRE,IL,62824,CICERO PRIMARY CARE ASSOCIATES,PEORIA FAMILY MEDICINE,765625422,MELINDA,T,WALLS,4942666363,NURSE PRACTITIONERS,2,MEDICAID,SSI NON - DUAL,CHRONIC BIG 5-AT RISK,OTHER MEDICAL,0.15529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,johnriley@example.com
U8325140449,465269504,PAUL,,WOOD,1990-08-12,F,999-708-6438,680 HILL DR,,GREENETOWN,IL,61542,ROCKFORD MEDICAL GROUP,JOLIET PHYSICIANS GROUP,369979721,HERBERT,,STARK,5169103027,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,HEALTHY-AT RISK,DEMOGRAPHICS,0.26486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202505,202505,,
U1527616093,871654239,SARAH,,RUIZ,2015-04-15,M,916-697-1798,1471 LAKE AVE,,NEW ROBERTTOWN,IL,62980,AURORA PRIMARY CARE ASSOCIATES,CHICAGO FAMILY HEALTHCARE CENTER,773093742,MISTY,C,STONE,6991966017,FAMILY PRACTICE,2,MEDICAID,MEDICAID,HEALTHY,EYEEARNOSETHROAT,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U3187645816,351519411,ALEXANDER,,REYNOLDS,1971-03-14,M,303-534-6824,4538 WACKER LN,,WARRENPORT,IL,62917,CICERO COMMUNITY HEALTH CENTER,NAPERVILLE MEDICAL ASSOCIATES,773093742,CARLY,,GRAHAM,7424481862,CLINIC,1,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,1.03227,0,0,0,0,0,0,0,0,0,0,5,0,0,0,202602,202602,,kyle03@example.org
U8311496578,128149322,MATTHEW,,WARD,2018-01-08,F,217-741-9942,4918 CHURCH CT,,EAST JAREDFURT,IL,62872,ELGIN HEALTH PARTNERS,NAPERVILLE FAMILY HEALTHCARE CENTER,765625422,WILLIAM,T,STEVENSON,5498422313,PEDIATRICS,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,NEUROLOGY,1.73143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202405,202405,,
U7921867296,180770970,MICHAEL,,BAKER,2011-03-21,F,201-638-4310,7119 CEDAR WAY,,NORTH GREGORY,IL,60634,AURORA HEALTHCARE GROUP,ELGIN COMMUNITY HEALTH CENTER,452480039,MARY,,RIOS,7885606965,CLINIC,2,MEDICAID,MEDICAID,OTHER MAJOR CHRONIC-AT RISK,DEMOGRAPHICS,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U5894783073,164855811,SEAN,,ALLEN,1994-02-10,F,786-547-9529,4410 MICHIGAN RD,,STEPHANIEVILLE,IL,61668,CHICAGO MEDICAL CENTER,CICERO CARE CLINIC,369979721,EDWARD,,GREEN,7443485770,CLINIC,2,MEDICAID,MEDICAID EXPANSION,BEHAVIORAL HEALTH ONLY-AT RISK,DERMATOLOGY,0.43348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,olivia72@example.org
U4922968921,924493983,STEVEN,,LANDRY,1995-06-02,F,495-540-5449,7529 HILL PL,,KIMHAVEN,IL,62345,CICERO FAMILY MEDICINE,CICERO MEDICAL GROUP,238214761,PATRICIA,,MARTINEZ,6343075082,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-AT RISK,PSYCHOTIC & SCHIZOPHRENIC DISO,1.08019,0,0,0,0,0,0,0,0,0,1,3,0,0,0,202509,202509,,
U8314431824,613266024,JULIA,,HERNANDEZ,2016-06-15,F,555-206-6253,7199 HALSTED RD,,LAKE RICHARD,IL,62807,AURORA HEALTHCARE GROUP,JOLIET CARE CLINIC,765625422,JULIE,S,MULLINS,6065808237,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,ORTHOPEDICS,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,
U1887169770,621098711,JASON,,LOPEZ,1999-07-21,M,923-876-3963,7256 PARK WAY,,BECKBURY,IL,60573,CICERO PRIMARY CARE ASSOCIATES,ROCKFORD FAMILY MEDICINE,741306290,LISA,,GRIFFIN,8041610064,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-STABLE,ANXIETY/PSYCHOSEXUAL DISORDERS,0.22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202509,202509,,frobertson@example.com
U7128408296,279307713,HEIDI,,HEBERT,1990-07-03,F,817-598-6635,8089 CEDAR WAY,,NEW ANGELATON,IL,61835,ELGIN PRIMARY CARE ASSOCIATES,SPRINGFIELD MEDICAL GROUP,795664483,DONALD,,LANE,5692280282,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-AT RISK,HEPATOLOGY,1.6505,0,1,1,1,1,1,0,0,0,0,2,0,0,0,202508,202508,,julie61@example.com
U5824500791,523852419,EMILY,,ROSE,2014-10-10,F,444-694-1752,9721 HILL PL,,JONATHANVIEW,IL,61503,PEORIA MEDICAL CENTER,PEORIA HEALTHCARE GROUP,369979721,JODI,,INGRAM,7443485770,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202508,202508,,tcross@example.com
U9811282224,776424376,JONATHAN,,SHERMAN,1953-06-27,F,460-685-7732,9612 OAK ST,,NORTH MICHELLEHAVEN,IL,62816,JOLIET MEDICAL ASSOCIATES,JOLIET CARE CLINIC,765625422,ALEXANDRA,,LYNCH,2553623768,CLINIC,2,MEDICAID,SSI NON - DUAL,HEALTHY-AT RISK,DEMOGRAPHICS,0.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202311,202311,,
U6637459183,532022596,ANTONIO,,MENDOZA,2014-09-18,M,942-714-2008,4376 WASHINGTON DR,,SOUTH JAMES,IL,60626,CHICAGO SURGICAL SPECIALISTS,JOLIET SURGICAL SPECIALISTS,452480039,MITCHELL,,NOBLE,1039480158,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U3351212960,699955313,MELISSA,,DAVIS,2010-08-02,F,822-766-6801,7937 HIGHLAND TER,,KELLYLAND,IL,60676,WAUKEGAN MEDICAL CENTER,JOLIET MEDICAL ASSOCIATES,596828816,MICHAELA,,MORENO,4585413337,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,HEALTHY,OTHER MEDICAL,1.0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202502,202502,,blairgrant@example.net
U7690244475,406261182,TAMMY,,SANDERS,1986-08-03,F,605-761-4857,7361 WASHINGTON CT,,WEST ZACHARY,IL,62875,ELGIN COMMUNITY HEALTH CENTER,ROCKFORD INTEGRATED CARE,773093742,LAURA,,MORRIS,1838527075,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,OTHER MAJOR CHRONIC-AT RISK,OBSTETRICS - PREGNANCY,0.34735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202409,202409,,jessicaross@example.com
U8238988427,201045990,CRYSTAL,,NGUYEN,2014-06-11,M,520-255-6823,9074 ELM RD,,WILLIAMSMOUTH,IL,62857,WAUKEGAN INTEGRATED CARE,ELGIN FAMILY MEDICINE,765625422,JASMINE,A,WILSON,6065808237,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,PAIN,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,
U5927757573,978215336,ANNA,,HENDERSON,1987-04-10,F,300-738-4885,942 WASHINGTON PL,,FRENCHBURGH,IL,62816,WAUKEGAN COMMUNITY HEALTH CENTER,WAUKEGAN MEDICAL ASSOCIATES,765625422,RONALD,K,OWENS,4942666363,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,RARE HIGH COST COND-AT RISK,NEUROLOGY,2.45696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U6088614974,646905256,MICHAEL,,JACKSON,2009-09-06,M,483-515-1494,993 WASHINGTON AVE,,JOSEPHSTAD,IL,62806,AURORA COMMUNITY HEALTH CENTER,JOLIET WELLNESS GROUP,765625422,BENJAMIN,B,CHEN,2584902642,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-AT RISK,PSYCHOTIC & SCHIZOPHRENIC DISO,1.74534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,
U1314055610,485906896,JARED,,PERKINS,1981-01-04,F,386-668-6937,9326 MICHIGAN CT,,NORTH TAMMY,IL,62818,NAPERVILLE INTEGRATED CARE,AURORA FAMILY MEDICINE,765625422,ELIZABETH,,HERNANDEZ,3926341176,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,OTHER MEDICAL,1.6919,0,0,0,1,0,0,0,1,0,0,10,0,0,0,202208,202208,,shannon79@example.net
U7066748515,499891728,TRACI,,RASMUSSEN,2001-03-24,F,571-468-9034,7540 MILL RD,,WEST ZACHARYSIDE,IL,62843,CHICAGO FAMILY MEDICINE,ROCKFORD PRIMARY CARE ASSOCIATES,765625422,AMANDA,,HERNANDEZ,3926341176,CLINIC,2,MEDICAID,MEDICAID EXPANSION,HEALTHY-AT RISK,DERMATOLOGY,0.27558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,202107,202107,,
U8087273075,610234357,MIKE,,DIAZ,2004-12-18,F,892-254-3039,4665 RIVER WAY,,KENNETHTON,IL,62808,WAUKEGAN HEALTH PARTNERS,JOLIET MEDICAL CENTER,765625422,DONNA,P,RHODES,2584902642,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,DEMOGRAPHICS,0.27558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,
U5966219229,971839573,KELLY,,GRIFFIN,2015-05-02,F,482-381-6563,4112 HALSTED WAY,,GINATON,IL,61419,WAUKEGAN PRIMARY CARE ASSOCIATES,CHICAGO MEDICAL ASSOCIATES,741306290,JEREMIAH,,MILES,5027046218,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,EYEEARNOSETHROAT,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202507,202507,,linda53@example.com
U8661488351,425295526,LESLIE,,WALLACE,1965-01-17,F,221-446-4296,9704 MAPLE DR,,CHRISTOPHERCHESTER,IL,62816,AURORA HEALTHCARE GROUP,SPRINGFIELD MEDICAL CENTER,765625422,NORMAN,N,THOMPSON,8078503689,FAMILY PRACTICE,2,MEDICAID,SSI NON - DUAL,CHRONIC BIG 5-AT RISK,PAIN,1.02111,1,0,0,0,0,0,0,0,0,1,14,0,0,0,202409,202409,,huffdana@example.org
U9132551326,513707769,EMILY,,MILLER,2015-04-21,M,638-789-5008,7215 CEDAR CT,,ALEXISBERG,IL,60635,CHICAGO MEDICAL CENTER,CHICAGO HEALTH PARTNERS,452480039,CATHERINE,,WHITE,1039480158,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DERMATOLOGY,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U2554300070,557261793,ANTHONY,,TURNER,1991-09-12,M,589-756-4685,6047 CLARK WAY,,WEST VICTORIA,IL,61885,PEORIA CARE CLINIC,ROCKFORD PRIMARY CARE ASSOCIATES,795664483,REGINA,,LEE,7589981195,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,OTHER MENTAL HEALTH,0.22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202409,202409,,
U7452105441,803985550,COLLEEN,,WILLIAMS,1983-01-15,F,506-236-3532,4989 CLARK WAY,,NORTH SHAWNBURY,IL,62920,WAUKEGAN CARE CLINIC,WAUKEGAN HEALTHCARE GROUP,765625422,CAMERON,M,BAKER,4261393417,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,RARE HIGH COST COND-AT RISK,NEUROLOGY,5.0049,0,0,0,0,0,0,0,0,0,0,16,0,0,0,202412,202412,,
U2110797493,778524643,GARRETT,,RUIZ,1976-07-11,M,305-326-1472,1915 MADISON RD,,BUCHANANTON,IL,62805,NAPERVILLE WELLNESS GROUP,SPRINGFIELD MEDICAL ASSOCIATES,765625422,LAUREN,,WARE,8012757818,CLINIC,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-STABLE,INFECTIOUSDISEASE,0.46805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202112,202112,,troynorton@example.com
U4346848841,920295013,MICHAEL,,JIMENEZ,1976-10-15,F,475-554-5883,658 HIGHLAND WAY,,EAST MICHAEL,IL,62875,CHICAGO MEDICAL GROUP,AURORA FAMILY MEDICINE,765625422,MEREDITH,,MARTINEZ,3922080301,NURSE PRACTITIONERS,2,MEDICAID,SSI NON - DUAL,NOT YET CATEGORIZED,NOT ASSIGNED,4.39803,0,0,0,0,0,0,0,0,0,6,14,0,0,0,202601,202601,,johnanderson@example.net
U3117445241,971193875,RYAN,,LEE,2012-06-20,F,970-784-9512,6856 MAIN RD,,PEDROMOUTH,IL,60479,CICERO FAMILY MEDICINE,ELGIN WELLNESS GROUP,507138208,JOHN,A,THOMPSON,5021785424,PEDIATRICS,2,MEDICAID,MEDICAID,CHRONIC BIG 5-AT RISK,IMMUNODEFICIENCY,2.50442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,aaronyates@example.org
U9889365660,433492187,WENDY,,ANDERSON,1969-06-10,M,242-843-5713,5564 PARK AVE,,DANIELLEHAVEN,IL,62992,JOLIET MEDICAL CENTER,WAUKEGAN MEDICAL CENTER,773093742,SARA,A,MCGUIRE,9253082059,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-AT RISK,CARDIOLOGY,1.93252,0,0,0,0,0,0,0,0,0,1,1,0,0,0,202412,202412,,
U8102765735,419419496,ANDREW,,CRAWFORD,2017-06-02,M,598-226-7465,4322 CHURCH AVE,,SOUTH JAMESVIEW,IL,61627,ROCKFORD COMMUNITY HEALTH CENTER,NAPERVILLE MEDICAL ASSOCIATES,369979721,LINDA,,WHITE,2555420584,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202311,202311,,christinabryant@example.com
U8778943570,182064832,TERESA,,FLEMING,1983-09-19,F,568-392-6019,5972 RIVER TER,,JULIAHAVEN,IL,60620,SPRINGFIELD COMMUNITY HEALTH CENTER,ROCKFORD HEALTHCARE GROUP,285045219,ALLISON,,THOMAS,5568509701,FAMILY PRACTICE,2,MEDICAID,MEDICAID,CHRONIC BIG 5-AT RISK,MOOD DISORDER/DEPRESSION,0.5751,0,0,0,0,0,0,0,2,0,0,0,0,0,0,202510,202510,,
U2596690676,568995889,ANGELA,,CONRAD,2006-02-15,M,849-793-4489,7125 ELM ST,,EAST JOHNTOWN,IL,62904,JOLIET PRIMARY CARE ASSOCIATES,WAUKEGAN HEALTHCARE GROUP,773093742,LINDSAY,L,JOHNSON,9653617583,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-STABLE,DEMOGRAPHICS,0.12955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,falvarez@example.net
U7878926382,305789130,TRAVIS,,BOONE,2002-08-14,F,221-835-7930,3547 CLARK WAY,,JOHNSONCHESTER,IL,60618,CHICAGO SURGICAL SPECIALISTS,SPRINGFIELD PRIMARY CARE ASSOCIATES,596828816,KATHERINE,M,OROZCO,8734765221,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-STABLE,EYEEARNOSETHROAT,0.27558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202405,202405,,amanda73@example.net
U6659558193,761579292,JIMMY,,SNYDER,2001-09-02,M,620-647-4233,9990 BROOK CT,,BRANDTBERG,IL,61692,CICERO INTEGRATED CARE,AURORA HEALTH PARTNERS,369979721,ANGELA,N,WILLIAMS,2069220969,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,HEALTHY,DEMOGRAPHICS,0.12955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202505,202505,,
U9719284419,276507730,SAMANTHA,,SPARKS,2004-11-25,M,517-817-3036,6471 MILL BLVD,,WILLIAMSHAVEN,IL,61812,PEORIA HEALTHCARE GROUP,WAUKEGAN INTEGRATED CARE,773093742,JARED,T,HUGHES,7035575217,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,HIGH RISK,SUBSTANCE USE DISORDER,3.3576,0,0,0,0,0,0,0,0,0,0,9,0,0,0,202502,202502,,lopeztracey@example.net
U9505441711,610865640,DAVID,,MACK,2000-09-24,F,625-584-1882,6456 MILL TER,,PORT JIMMYVILLE,IL,60661,ROCKFORD MEDICAL ASSOCIATES,CICERO WELLNESS GROUP,285045219,KAREN,,LOPEZ,6121779616,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,BEHAVIORAL HEALTH ONLY-AT RISK,PSYCHOTIC & SCHIZOPHRENIC DISO,1.97977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202407,202407,,chudson@example.net
U1291723619,947549949,CATHERINE,,MARTIN,1961-12-19,M,582-960-6295,5782 MICHIGAN LN,,LESLIETOWN,IL,62825,PEORIA COMMUNITY HEALTH CENTER,ELGIN FAMILY MEDICINE,765625422,RYAN,,CHEN,6917036649,NURSE PRACTITIONERS,2,MEDICAID,SSI NON - DUAL,OTHER MAJOR CHRONIC-AT RISK,MOOD DISORDER/DEPRESSION,2.3544,1,0,0,0,0,0,0,0,0,0,7,0,0,0,202509,202509,,
U2548589284,468310902,MELISSA,,MERCER,1984-09-03,F,704-660-4115,3164 PINE TER,,SMITHHAVEN,IL,62958,SPRINGFIELD MEDICAL ASSOCIATES,NAPERVILLE FAMILY MEDICINE,765625422,TAMMY,C,HOLMES,1881690910,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-AT RISK,ORTHOPEDICS,1.64381,1,0,0,1,0,0,0,1,0,0,2,0,0,0,202311,202311,,rwhite@example.org
U1980692111,215561630,COLLIN,,STEWART,1994-03-27,F,938-788-1654,2521 CHURCH WAY,,WEST JULIE,IL,61615,CHICAGO HEALTHCARE GROUP,ELGIN MEDICAL GROUP,369979721,PATRICK,,HAMMOND,2555420584,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-AT RISK,ORTHOPEDICS,0.26486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202509,202509,,
U6325623427,636808527,JEFFERY,,MARSHALL,1967-07-11,F,467-567-6512,1337 LINCOLN CT,,WEST ASHLEYPORT,IL,61180,WAUKEGAN MEDICAL GROUP,ROCKFORD HEALTHCARE GROUP,507138208,JOHN,,MOLINA,5072053197,CLINIC,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-STABLE,DIABETES,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,202510,202510,,
U2631314823,812947453,VICTORIA,,DURHAM,1998-11-23,F,852-502-4146,1077 LINCOLN RD,,NORTH DAVIDVIEW,IL,60470,CHICAGO HEALTH SERVICES,NAPERVILLE PHYSICIANS GROUP,285045219,KAYLEE,,GONZALEZ,4514397582,CLINIC,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-AT RISK,GYNECOLOGY,0.26486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202509,202509,,mckenziecindy@example.org
